dyadid,year,ccode,ctry,conflictid,sidea2nd,side_b,sideb2nd,rebbest2010,lnintv_ratiolag,lnratio_scale,multreb,lnbdbest,lnarea,age,lagpolityalt,laggdpper,lnlagtpop,lngov,lagrebdum2010,lagreb2010
241,1997,651,Egypt,196,,al-Gamaa al-Islamiyya,,77,0,-5.0106354,0,4.2046928,12.84074,16,-6,8.2649679,11.0121,0,1,64
241,1998,651,Egypt,196,,al-Gamaa al-Islamiyya,,0,0,-5.0106354,0,3.3322051,12.84074,17,-6,8.267272,11.03507,0,1,77
242,1990,840,Philippines,112,,MILF,,0,,-.83411348,1,4.9558272,11.815,0,8,7.8101172,11.00372,0,0,0
242,1991,840,Philippines,112,,MILF,,0,0,-.88152468,1,0,11.815,1,8,7.8637667,11.02647,0,0,0
242,1992,840,Philippines,112,,MILF,,0,0,-1.1913544,1,0,11.815,2,8,7.888113,11.06181,0,0,0
242,1993,840,Philippines,112,,MILF,,0,0,-1.4053426,1,4.8903489,11.815,3,8,7.9021029,11.08734,0,0,0
242,1994,840,Philippines,112,,MILF,,0,0,-1.2326831,1,5.2832041,11.815,4,8,7.9086666,11.11218,0,0,0
242,1995,840,Philippines,112,,MILF,,0,0,-1.182199,1,5.0434251,11.815,5,8,7.9714484,11.1364,0,0,0
242,1996,840,Philippines,112,,MILF,,0,0,-1.182199,1,5.2574949,11.815,6,8,7.9922485,11.16006,0,0,0
242,1997,840,Philippines,112,,MILF,,0,0,-1.3492531,1,5.602119,11.815,7,8,8.0325975,11.18302,0,0,0
242,1998,840,Philippines,112,,MILF,,0,0,-1.4736364,1,4.5432949,11.815,8,8,8.0654755,11.20541,0,0,0
242,1999,840,Philippines,112,,MILF,,0,0,-1.5649861,1,4.6728292,11.815,9,8,8.0822325,11.19745,0,0,0
242,2000,840,Philippines,112,,MILF,,150,0,-1.4525955,1,7.2689199,11.815,10,8,8.1679878,11.21794,0,0,0
242,2001,840,Philippines,112,,MILF,,0,0,-1.352896,1,6.4907241,11.815,11,8,8.2494755,11.23805,0,1,150
242,2002,840,Philippines,112,,MILF,,47,0,-1.0995561,1,5.958425,11.815,12,8,8.2108717,11.26351,0,0,0
242,2003,840,Philippines,112,,MILF,,66,0,-1.6000482,1,6.7592549,11.815,13,8,8.2537928,11.28356,0,1,47
242,2004,840,Philippines,112,,MILF,,0,0,-1.6000482,1,4.2484951,11.815,14,8,8.2743387,11.3032,0,0,0
242,2005,840,Philippines,112,,MILF,,0,0,-1.5323021,1,5.2040071,11.815,15,8,8.3765278,11.32254,0,0,0
242,2006,840,Philippines,112,,MILF,,0,0,-1.5323021,1,3.9318261,11.815,16,8,,11.34144,0,0,0
242,2007,840,Philippines,112,,MILF,,0,0,-1.8069689,1,5.572154,11.815,17,8,,11.37335,0,0,0
242,2008,840,Philippines,112,,MILF,,0,0,-1.8302258,1,5.6903601,11.815,18,8,,11.39308,0,0,0
243,1989,780,Sri Lanka,157,,LTTE,,145,,-1.6800554,1,3.5553479,10.83381,14,5,7.5922451,9.7170973,3.6635616,,
243,1990,780,Sri Lanka,157,,LTTE,,711,0,-2.4983296,1,8.0946836,10.83381,15,5,7.6207004,9.7306213,5.2417469,1,145
243,1991,780,Sri Lanka,157,,LTTE,,158,-3.8286414,-2.8678989,0,8.7663946,10.83381,16,5,7.735455,9.7405567,4.2195077,1,711
243,1992,780,Sri Lanka,157,,LTTE,,325,0,-2.8824036,0,8.3099232,10.83381,17,5,7.7680173,9.755393,3.583519,1,158
243,1993,780,Sri Lanka,157,,LTTE,,0,0,-2.8824036,0,7.633853,10.83381,18,5,7.8501034,9.764513,0,1,325
243,1994,780,Sri Lanka,157,,LTTE,,25,0,-2.8903718,0,6.9641361,10.83381,19,5,7.9228449,9.7767334,0,0,0
243,1995,780,Sri Lanka,157,,LTTE,,179,0,-2.8903718,0,8.4534006,10.83381,20,5,7.9691849,9.7905989,0,1,25
243,1996,780,Sri Lanka,157,,LTTE,,36,0,-2.7080503,0,7.9912539,10.83381,21,5,8.0453863,9.8043299,3.4011974,1,179
243,1997,780,Sri Lanka,157,,LTTE,,0,0,-2.8162639,0,7.9658928,10.83381,22,5,8.1049032,9.8154755,0,1,36
243,1998,780,Sri Lanka,157,,LTTE,,42,0,-2.799022,0,8.1715994,10.83381,23,5,8.1746941,9.8283329,0,0,0
243,1999,780,Sri Lanka,157,,LTTE,,62,0,-2.8731301,0,7.5368972,10.83381,24,5,8.2609243,9.8230906,0,1,42
243,2000,780,Sri Lanka,157,,LTTE,,0,0,-2.8286781,0,7.8367648,10.83381,25,5,8.2670765,9.8330116,0,1,62
243,2001,780,Sri Lanka,157,,LTTE,,0,0,-3.2188756,0,7.0370278,10.83381,26,5,8.3056393,9.8430471,0,0,0
243,2002,780,Sri Lanka,157,,LTTE,,0,0,-3.2255204,0,0,10.83381,27,6,8.347496,9.8379889,0,0,0
243,2003,780,Sri Lanka,157,,LTTE,,0,0,-3.0779705,0,3.258096,10.83381,28,6,8.4086676,9.8525629,0,0,0
243,2004,780,Sri Lanka,157,,LTTE,,0,0,-2.8134108,0,0,10.83381,29,5,8.5067348,9.8653698,0,0,0
243,2005,780,Sri Lanka,157,,LTTE,,0,0,-2.311635,0,4.4543471,10.83381,30,5,8.5971127,9.8762188,0,0,0
243,2006,780,Sri Lanka,157,,LTTE,,82,0,-2.569464,0,7.5862961,10.83381,31,5,,9.8867483,3.3672957,0,0
243,2007,780,Sri Lanka,157,,LTTE,,54,0,-2.9311938,0,7.543273,10.83381,32,6,,9.8977709,0,1,82
243,2008,780,Sri Lanka,157,,LTTE,,185,0,-2.9311938,0,9.037652,10.83381,33,6,,9.9039879,0,1,54
244,1989,41,Haiti,186,,Military Faction (Guy Francois),,0,,-2.6390574,0,3.89182,10.14868,0,-7,7.3069205,8.7384148,0,0,0
244,1998,,,,,,,0,,,,,,,,,,0,0,0
245,2002,437,Cote d'Ivoire,225,,MJP,,0,,-2.0677452,1,6.3885608,12.68015,0,4,7.8658862,9.7367239,5.433722,0,0
245,2003,437,Cote d'Ivoire,225,,MJP,,0,0,-.65846157,1,4.9416418,12.68015,1,0,7.8694439,9.767725,4.3040652,0,0
246,1991,630,Iran,143,,Mujahideen e Khalq,,0,,-3.5065579,1,3.8286409,12.79701,19,-6,8.2277174,10.90588,0,0,0
246,1992,630,Iran,143,,Mujahideen e Khalq,,0,0,-3.5065579,1,3.258096,12.79701,20,-6,8.3470383,10.93019,0,0,0
246,1993,630,Iran,143,,Mujahideen e Khalq,,0,0,-3.5065579,1,4.3438048,12.79701,21,-6,8.4430704,10.95349,0,0,0
246,1997,631,Iran,143,,Mujahideen e Khalq,,0,,-3.5065579,0,3.6635621,12.79701,25,0,,,0,0,0
246,1998,632,Iran,144,,Mujahideen e Khalq,,0,0,-3.5065579,0,0,12.79701,26,0,,,0,0,0
246,1999,633,Iran,143,,Mujahideen e Khalq,,0,0,-3.5065579,0,3.367296,12.79701,27,0,,,0,0,0
246,2000,630,Iran,143,,Mujahideen e Khalq,,0,0,-4.1351662,0,3.713572,10.14943,28,3,8.6413774,11.1094,0,0,0
246,2001,630,Iran,143,,Mujahideen e Khalq,,0,0,-4.1351662,0,4.7874918,10.14943,29,3,8.7070742,11.12287,0,0,0
247,1989,840,Philippines,112,,MNLF,,0,,-.73881727,1,4.7535901,11.815,17,8,7.7623577,10.98055,0,,
247,1990,840,Philippines,112,,MNLF,,0,0,-.83411348,1,4.9558272,11.815,18,8,7.8101172,11.00372,0,0,0
247,1991,840,Philippines,112,,MNLF,,0,0,-.88152468,1,0,11.815,19,8,7.8637667,11.02647,0,0,0
247,1992,840,Philippines,112,,MNLF,,0,0,-1.1913544,1,0,11.815,20,8,7.888113,11.06181,0,0,0
247,1993,840,Philippines,112,,MNLF,,0,0,-1.4053426,1,4.8903489,11.815,21,8,7.9021029,11.08734,0,0,0
248,1998,200,United Kingdom,119,,Real IRA,,0,,-7.2489781,0,3.401197,9.1087694,0,10,9.9717236,10.97164,0,0,0
249,1994,840,Philippines,112,,Abu Sayyaf,,0,,-1.2326831,1,5.2832041,11.815,1,8,7.9086666,11.11218,0,0,0
249,1995,840,Philippines,112,,Abu Sayyaf,,61,0,-1.182199,1,5.0434251,11.815,2,8,7.9714484,11.1364,0,0,0
249,1996,840,Philippines,112,,Abu Sayyaf,,0,0,-1.182199,1,5.2574949,11.815,3,8,7.9922485,11.16006,0,1,61
249,1997,840,Philippines,112,,Abu Sayyaf,,0,0,-1.3862944,1,5.602119,11.815,4,8,8.0325975,11.18302,0,0,0
249,1998,840,Philippines,112,,Abu Sayyaf,,0,0,-1.5353301,1,4.5432949,11.815,5,8,8.0654755,11.20541,0,0,0
249,1999,840,Philippines,112,,Abu Sayyaf,,0,0,-1.5649861,1,4.6728292,11.815,6,8,8.0822325,11.19745,0,0,0
249,2000,840,Philippines,112,,Abu Sayyaf,,0,0,-1.4525955,1,7.2689199,11.815,7,8,8.1679878,11.21794,0,0,0
249,2001,840,Philippines,112,,Abu Sayyaf,,29,0,-1.352896,1,6.4907241,11.815,8,8,8.2494755,11.23805,0,0,0
249,2002,840,Philippines,112,,Abu Sayyaf,,39,0,-1.0995561,1,5.958425,11.815,9,8,8.2108717,11.26351,0,1,29
249,2003,840,Philippines,112,,Abu Sayyaf,,0,0,-1.6000482,1,6.7592549,11.815,10,8,8.2537928,11.28356,0,1,39
249,2004,840,Philippines,112,,Abu Sayyaf,,122,0,-1.6000482,1,4.2484951,11.815,11,8,8.2743387,11.3032,0,0,0
249,2005,840,Philippines,112,,Abu Sayyaf,,0,0,-1.5323021,1,5.2040071,11.815,12,8,8.3765278,11.32254,0,1,122
249,2006,840,Philippines,112,,Abu Sayyaf,,0,0,-1.5323021,1,3.9318261,11.815,13,8,,11.34144,0,0,0
249,2007,840,Philippines,112,,Abu Sayyaf,,0,0,-1.8069689,1,5.572154,11.815,14,8,,11.37335,0,0,0
249,2008,,,,,,,0,,,,,,,,,,0,0,0
251,1991,41,Haiti,186,,Military Faction (Cedras),,0,,,1,5.3033051,10.14868,0,7,7.3467326,8.777401,3.7612002,0,0
252,2001,840,Philippines,112,,MNLF (Faction),,0,,-1.352896,1,6.4907241,11.815,0,8,8.2494755,11.23805,0,0,0
252,2002,840,Philippines,112,,MNLF (Faction),,0,0,-1.0995561,1,5.958425,11.815,1,8,8.2108717,11.26351,0,0,0
256,1989,780,Sri Lanka,117,,JVP,,397,,-1.6800554,1,7.0003338,10.77728,18,5,7.5922451,9.7170973,3.6635616,0,0
256,1990,780,Sri Lanka,117,,JVP,,0,0,-2.4983296,1,4.1271338,10.77728,19,5,7.6207004,9.7306213,5.2417469,1,397
259,1992,372,Georgia,197,,Republic of Abkhazia,,0,,.30492386,1,6.3403592,8.057168,0,4,8.2633324,8.6059361,0,0,0
259,1993,372,Georgia,197,,Republic of Abkhazia,,74,0,-1.2039728,1,7.385231,8.9765253,1,4,8.2495384,8.6042881,0,0,0
260,1989,630,Iran,6,,KDPI,,0,,-3.8632329,0,0,11.91159,43,-6,8.0679703,10.85725,0,,
260,1990,630,Iran,6,,KDPI,,0,0,-3.8632329,0,3.4657359,11.91159,44,-6,8.0765591,10.88157,0,0,0
260,1991,630,Iran,6,,KDPI,,0,0,-3.5065579,1,0,11.91159,45,-6,8.2277174,10.90588,0,0,0
260,1992,630,Iran,6,,KDPI,,0,0,-3.5065579,1,0,11.91159,46,-6,8.3470383,10.93019,0,0,0
260,1993,630,Iran,6,,KDPI,,0,0,-3.5065579,1,4.7095299,11.91159,47,-6,8.4430704,10.95349,0,0,0
260,1994,,,,,,,0,,,,,,,,,,0,0,0
260,1995,,,,,,,0,,,,,,,,,,0,0,0
260,1996,,,,,,,0,,,,,,,,,,0,0,0
262,1992,,,,,,,0,,,,,,,,,,0,0,0
262,1993,,,,,,,0,,,,,,,,,,4.0430512,0,0
262,1995,750,India,139,,ATTF,,0,,,1,3.258096,9.8008204,3,8,7.5113058,13.7101,0,0,0
262,1996,750,India,139,,ATTF,,0,0,,1,0,9.8008204,4,9,7.587564,13.72774,0,0,0
262,1997,750,India,139,,ATTF,,52,0,-4.6177487,1,4.4543471,9.8008204,5,9,7.6276369,13.75315,0,0,0
262,1998,750,India,139,,ATTF,,29,0,-4.6697087,1,3.9318261,9.8008204,6,9,7.6846876,13.7697,0,1,52
262,1999,750,India,139,,ATTF,,0,0,-4.6347709,1,4.1588831,9.8008204,7,9,7.7490163,13.79757,0,1,29
262,2000,750,India,139,,ATTF,,0,0,-4.5251274,1,3.806663,9.8008204,8,9,7.8401713,13.81356,0,0,0
262,2001,750,India,139,,ATTF,,0,0,-4.1804471,1,3.367296,9.8008204,9,9,7.8799915,13.82908,0,0,0
262,2002,750,India,139,,ATTF,,0,0,-4.1430097,1,3.688879,9.8008204,10,9,7.9320245,13.84984,3.8501475,0,0
262,2003,750,India,139,,ATTF,,43,0,-4.3887157,1,4.3694482,9.8008204,11,9,7.9816136,13.8655,0,0,0
269,1992,750,India,139,,NLFT,,0,,,1,3.401197,9.8008204,0,8,7.3672285,13.65494,0,0,0
269,1993,750,India,139,,NLFT,,0,0,,1,3.258096,9.8008204,1,8,7.4092336,13.67374,3.9889841,0,0
269,1994,750,India,139,,NLFT,,0,0,,1,0,9.8008204,2,8,7.46206,13.69211,0,0,0
269,1995,750,India,139,,NLFT,,0,0,-4.3720765,1,3.258096,9.8008204,3,8,7.5113058,13.7101,0,0,0
269,1996,750,India,139,,NLFT,,36,0,-4.3720765,1,0,9.8008204,4,9,7.587564,13.72774,0,0,0
269,1997,750,India,139,,NLFT,,0,0,-4.6177487,1,4.4543471,9.8008204,5,9,7.6276369,13.75315,0,1,36
269,1998,750,India,139,,NLFT,,53,0,-4.6697087,1,3.9318261,9.8008204,6,9,7.6846876,13.7697,0,0,0
269,1999,750,India,139,,NLFT,,46,0,-4.6347709,1,4.1588831,9.8008204,7,9,7.7490163,13.79757,0,1,53
269,2000,750,India,139,,NLFT,,63,0,-4.5251274,1,3.806663,9.8008204,8,9,7.8401713,13.81356,0,1,46
269,2001,750,India,139,,NLFT,,47,0,-4.1804471,1,3.367296,9.8008204,9,9,7.8799915,13.82908,0,1,63
269,2002,750,India,139,,NLFT,,33,0,-4.1430097,1,3.688879,9.8008204,10,9,7.9320245,13.84984,3.8501475,1,47
269,2003,750,India,139,,NLFT,,55,0,-4.3887157,1,4.3694482,9.8008204,11,9,7.9816136,13.8655,0,1,33
269,2004,750,India,139,,NLFT,,0,0,-4.3954496,1,3.367296,9.8008204,12,9,8.0748138,13.88136,3.5553482,1,55
269,2005,750,India,139,,NLFT,,0,0,-4.7105308,1,0,9.8008204,13,9,8.1650791,13.89687,0,0,0
269,2006,750,India,139,,NLFT,,0,0,-4.1043949,1,3.3322051,9.8008204,14,9,,13.91202,3.2580965,0,0
272,1991,345,Yugoslavia,190,,Republic of Croatia,,0,,-.23428129,1,8.2774124,11.36462,0,-5,8.2028608,10.0782,0,0,0
273,1991,345,Yugoslavia,190,,Croatian Irregulars,,0,,,,,11.36462,,0,8.2028608,,0,0,0
279,1989,645,Iraq,74,,KDP/DPK,,0,,-2.3227878,1,3.9318261,11.66807,28,-9,7.7298408,9.7340031,0,0,0
279,1990,645,Iraq,74,,KDP/DPK,,0,0,-2.3227878,1,4.5538769,11.66807,29,-9,7.6617436,9.7658339,5.676754,0,0
279,1991,645,Iraq,74,,KDP/DPK,,0,0,-1.9380875,1,6.9087548,11.66807,30,-9,7.6538458,9.8024511,6.7557688,0,0
279,1992,645,Iraq,74,,KDP/DPK,,0,0,-1.6827408,1,3.2958369,11.66807,31,-9,6.6711087,9.8262835,0,0,0
279,1993,645,Iraq,74,,KDP/DPK,,0,0,-1.6827408,1,0,11.66807,32,-9,6.906785,9.8468113,4.89784,0,0
281,1991,345,Yugoslavia,189,,Republic of Slovenia,,0,,-.23428129,1,4.174387,10.47536,0,-5,8.2028608,10.0782,0,0,0
285,1989,645,Iraq,74,,PUK,,0,,-2.3227878,1,3.9318261,11.66807,13,-9,7.7298408,9.7340031,0,,
285,1990,645,Iraq,74,,PUK,,0,0,-2.3227878,1,4.5538769,11.66807,14,-9,7.6617436,9.7658339,5.676754,0,0
285,1991,645,Iraq,74,,PUK,,0,0,-1.9380875,1,6.9087548,11.66807,15,-9,7.6538458,9.8024511,6.7557688,0,0
285,1992,645,Iraq,74,,PUK,,0,0,-1.6827408,1,3.2958369,11.66807,16,-9,6.6711087,9.8262835,5.0751739,0,0
285,1993,645,Iraq,74,,PUK,,0,0,-1.6827408,1,0,11.66807,17,-9,6.906785,9.8468113,4.89784,0,0
285,1994,645,Iraq,74,,PUK,,0,0,-3.1728318,1,0,11.66807,18,-9,7.2923646,9.8658381,3.8286414,0,0
285,1995,645,Iraq,74,,PUK,,0,0,-3.1728318,1,5.572154,11.66807,19,-9,7.3104362,9.8858328,4.6151204,0,0
285,1996,645,Iraq,74,,PUK,,0,0,-3.1728318,1,5.8777361,11.66807,20,-9,7.1215272,9.908226,4.7004805,0,0
286,1992,750,India,54,,NSCN-IM,,0,,-4.4159284,1,3.871201,10.89607,10,8,7.3672285,13.65494,0,0,0
286,1993,750,India,54,,NSCN-IM,,194,0,-4.2165122,1,4.532599,10.89607,11,8,7.4092336,13.67374,4.0430512,0,0
286,1994,750,India,54,,NSCN-IM,,56,0,-4.3174882,1,4.1108742,10.89607,12,8,7.46206,13.69211,0,1,194
286,1995,750,India,54,,NSCN-IM,,35,0,-4.3720765,1,4.5849681,10.89607,13,8,7.5113058,13.7101,0,1,56
286,1996,750,India,54,,NSCN-IM,,33,0,-4.3720765,1,3.713572,10.89607,14,9,7.587564,13.72774,0,1,35
286,1997,750,India,54,,NSCN-IM,,0,0,-4.6177487,1,3.6375861,10.89607,15,9,7.6276369,13.75315,0,1,33
286,1998,,,,,,,0,,,,,,,,,,0,0,0
286,1999,,,,,,,0,,,,,,,,,,0,0,0
286,2000,,,,,,,0,,,,,,,,,,0,0,0
287,2001,,,,,,,0,,,,,,,,,,3.2580965,0,0
287,2002,482,Central African Republic,222,,Faction of Francois Bozize,,0,,-1.6094379,0,4.8903489,8.8598032,0,5,6.8747568,8.2480059,0,0,0
287,2003,482,Central African Republic,222,,Faction of Francois Bozize,,0,0,-1.2729658,0,0,8.8598032,1,5,6.844986,8.2661648,0,0,0
289,1992,372,Georgia,185,,Zviadists,,0,,.039220907,1,4.6347289,10.5108,0,4,8.2633324,8.6059361,0,0,0
289,1993,372,Georgia,185,,Zviadists,,0,0,-1.2039728,1,5.0304379,10.5108,1,4,8.2495384,8.6042881,0,0,0
292,1992,346,Bosnia Herzegovenia,194,,"Serbian Republic of Bosnia and Herzegovina, irregulars",Serbia (Yugoslavia),3580,,-.61310446,0,8.5151911,10.78883,0,0,,,4.3944492,0,0
292,1993,346,Bosnia Herzegovenia,194,,"Serbian Republic of Bosnia and Herzegovina, irregulars",Serbia (Yugoslavia),218,4.919981,.0870113,1,8.2456465,10.78883,1,0,6.856504,8.3914032,5.1298985,1,3580
292,1994,346,Bosnia Herzegovenia,194,,"Serbian Republic of Bosnia and Herzegovina, irregulars",,296,4.919981,.0870113,1,7.4030609,10.78883,2,0,6.6294689,8.3970575,0,1,218
292,1995,346,Bosnia Herzegovenia,194,,"Serbian Republic of Bosnia and Herzegovina, irregulars",,8360,0,-.080042705,1,7.0859008,10.78883,3,0,6.7969241,8.4026794,0,1,296
293,1993,346,Bosnia Herzegovenia,203,,Croatian Republic of Bosnia and Herzegovina,Croatia,132,,.0870113,1,8.1025867,8.7465992,1,0,6.856504,8.3914032,5.1298985,0,0
293,1994,346,Bosnia Herzegovenia,203,,Croatian Republic of Bosnia and Herzegovina,,0,4.6443911,.0870113,1,5.7899599,8.7465992,2,0,6.6294689,8.3970575,0,1,132
293,1995,346,Bosnia Herzegovenia,203,,Croatoan Republic of Bosnia,,37,0,.0870113,1,0,8.7465992,3,0,6.7969241,8.4026794,0,0,0
294,1993,346,Bosnia Herzegovenia,202,,Autonomous Province of Western Bosnia,,0,,,1,4.89784,8.7465992,0,0,6.856504,8.3914032,5.1298985,0,0
294,1994,346,Bosnia Herzegovenia,202,,Autonomous Province of Western Bosnia,,0,0,,1,6.5834088,8.7465992,1,0,6.6294689,8.3970575,0,0,0
294,1995,346,Bosnia Herzegovenia,202,,Autonomous Province of Western Bosnia,,0,0,,1,4.7621741,8.7465992,2,0,6.7969241,8.4026794,0,0,0
295,1998,345,Yugoslavia,218,,UCK,,0,,-2.4849067,0,7.1196361,9.6703014,2,0,7.7500291,9.2683258,5.3565865,0,0
295,1999,345,Yugoslavia,218,,UCK,"Belgium, Canada, Czech Republic, Denmark, France, Germany, Greece, Hungary, Iceland, Italy, Luxembourg, Netherlands, Norway, Poland, Portugal, Spain, Turkey, United Kingdom, United States of America",0,0,-1.6665963,0,7.234899,9.6703014,3,0,7.8152595,9.2719059,6.6618547,0,0
296,1990,750,India,170,,UFLA Faction,,0,,-4.3820267,1,3.2958369,10.89607,7,8,7.2751374,13.61399,3.4965076,0,0
296,1991,750,India,170,,UFLA Faction,,0,0,-4.4510193,1,3.258096,10.89607,8,8,7.3540616,13.63482,0,0,0
296,1992,750,India,170,,UFLA Faction,,0,0,-4.4159284,1,0,10.89607,9,8,7.3672285,13.65494,0,0,0
296,1993,750,India,170,,UFLA Faction,,0,0,-4.2165122,1,0,10.89607,10,8,7.4092336,13.67374,4.0430512,0,0
296,1994,750,India,170,,UFLA Faction,,0,0,-4.3174882,1,3.258096,10.89607,11,8,7.46206,13.69211,0,0,0
296,1995,750,India,170,,UFLA Faction,,0,0,-4.3720765,1,3.258096,10.89607,12,8,7.5113058,13.7101,0,0,0
296,1996,750,India,170,,UFLA Faction,,0,0,-4.3720765,1,3.89182,10.89607,13,9,7.587564,13.72774,0,0,0
296,1997,750,India,170,,UFLA Faction,,0,0,-4.6177487,1,4.7449322,10.89607,14,9,7.6276369,13.75315,0,0,0
296,1998,750,India,170,,UFLA Faction,,0,0,-4.6697087,1,4.025352,10.89607,15,9,7.6846876,13.7697,0,0,0
296,1999,750,India,170,,UFLA Faction,,0,0,-4.6347709,1,4.0604429,10.89607,16,9,7.7490163,13.79757,0,0,0
296,2000,750,India,170,,UFLA Faction,,96,0,-4.5251274,1,4.5538769,10.89607,17,9,7.8401713,13.81356,0,0,0
296,2001,750,India,170,,UFLA Faction,,37,0,-4.1804471,1,4.8283138,10.89607,18,9,7.8799915,13.82908,0,1,96
296,2002,750,India,170,,UFLA Faction,,0,0,-4.1430097,1,4.0943451,10.89607,19,9,7.9320245,13.84984,3.8501475,1,37
296,2003,750,India,170,,UFLA Faction,,0,0,-4.3887157,1,3.7612,10.89607,20,9,7.9816136,13.8655,0,0,0
296,2004,750,India,170,,UFLA Faction,,60,0,-4.3954496,1,4.3174882,10.89607,21,9,8.0748138,13.88136,3.5553482,0,0
296,2005,750,India,170,,UFLA Faction,,0,,-4.7105308,1,4.0430508,10.89607,22,9,8.1650791,13.89687,0,1,60
296,2006,750,India,170,,UFLA Faction,,34,0,-4.1043949,1,3.9318261,10.89607,23,9,,13.91202,3.2580965,0,0
296,2007,750,India,170,,UFLA Faction,,180,0,-4.1723061,1,4.7361979,10.89607,24,9,,13.92681,3.5263605,1,34
296,2008,750,India,170,,UFLA Faction,,0,0,-4.4022293,1,4.3307328,10.89607,25,9,,13.94128,0,1,180
297,1992,372,Georgia,198,,Republic of South Ossetia,,0,,.30492386,1,4.9052749,8.5387888,1,4,8.2633324,8.6059361,0,0,0
297,2004,372,Georgia,198,,Republic of South Ossetia,,0,,-1.7917595,0,3.3322051,8.5387888,13,5,8.4148569,8.3730917,0,0,0
297,2008,372,Georgia,198,,Republic of South Ossetia,Russia (Soviet Union),0,,-1.9459102,0,6.43294,8.5387888,17,6,,,0,0,0
298,1991,645,Iraq,62,,SAIRI/SCIRI,,0,,-1.9380875,1,5.47227,11.85463,9,-9,7.6538458,9.8024511,6.7557688,0,0
298,1992,645,Iraq,62,,SAIRI/SCIRI,,0,0,-1.6827408,1,5.6383548,11.85463,10,-9,6.6711087,9.8262835,5.0751739,0,0
298,1993,645,Iraq,62,,SAIRI/SCIRI,,0,0,-1.6827408,1,4.3307328,11.85463,11,-9,6.906785,9.8468113,4.89784,0,0
298,1994,645,Iraq,62,,SAIRI/SCIRI,,0,0,-3.1728318,1,3.258096,11.85463,12,-9,7.2923646,9.8658381,3.8286414,0,0
298,1995,645,Iraq,62,,SAIRI/SCIRI,,0,0,-3.1728318,1,5.7868972,11.85463,13,-9,7.3104362,9.8858328,4.6151204,0,0
298,1996,645,Iraq,62,,SAIRI/SCIRI,,0,0,-3.1728318,1,3.7612,11.85463,14,-9,7.1215272,9.908226,4.7004805,0,0
299,1996,70,Mexico,205,,EPR,,0,,-5.857933,0,3.6375861,11.55747,0,4,8.7391729,11.41296,0,0,0
303,1992,344,Croatia,195,,Serbian Republic of Krajina,Serbia (Yugoslavia),0,,-.62705714,0,4.8441868,10.54533,0,-3,8.8679924,,0,0,0
303,1993,344,Croatia,195,,Serbian Republic of Krajina,Serbia (Yugoslavia),0,4.919981,-.62705714,0,5.8464389,10.54533,1,-3,8.756937,8.4051437,3.3672957,0,0
303,1994,344,Croatia,195,,Serbian Republic of Krajina,,0,4.919981,-.87837148,0,0,10.54533,2,-3,8.6799259,8.4426851,0,0,0
303,1995,344,Croatia,195,,Serbian Republic of Krajina,,0,0,-.89276016,0,6.7557688,10.54533,3,-3,8.7583351,8.4444075,4.4543471,0,0
304,1989,775,Burma,34,,KIO,,0,,-2.9095547,1,5.2729998,8.3004932,28,-6,6.2146082,10.5926,0,,
304,1990,775,Burma,34,,KIO,,0,0,-2.7593436,1,3.4657359,8.3004932,29,-6,6.5381398,10.61155,0,0,0
304,1991,775,Burma,34,,KIO,,0,0,-2.453408,1,3.258096,8.3004932,30,-7,6.3350544,10.62992,0,0,0
304,1992,775,Burma,34,,KIO,,0,0,-2.4005654,1,3.258096,8.3004932,31,-7,6.3699012,10.6347,4.3694477,0,0
306,1989,775,Burma,23,,KNU,,0,,-2.9095547,1,7.0273151,11.95708,23,-6,6.2146082,10.5926,0,,
306,1990,775,Burma,23,,KNU,,25,0,-2.7593436,1,5.9610052,11.95708,24,-6,6.5381398,10.61155,0,0,0
306,1991,775,Burma,23,,KNU,,27,0,-2.453408,1,6.3851938,11.95708,25,-7,6.3350544,10.62992,0,1,25
306,1992,775,Burma,23,,KNU,,0,0,-2.4005654,1,7.0630479,11.95708,26,-7,6.3699012,10.6347,4.3694477,1,27
306,1993,775,Burma,23,,KNU,,0,0,-2.8302178,1,0,11.95708,27,-7,6.3919172,10.65332,0,0,0
306,1994,775,Burma,23,,KNU,,0,0,-2.7206292,1,0,11.95708,28,-7,6.4150968,10.67165,0,0,0
306,1995,775,Burma,23,,KNU,,0,0,-3.0647252,1,4.7535901,11.95708,29,-7,6.4361506,10.69017,0,0,0
306,1996,775,Burma,23,,KNU,,0,0,-2.5133061,1,0,11.95708,30,-7,6.4551988,10.71677,4.6913481,0,0
306,1997,775,Burma,23,,KNU,,0,0,-2.3787465,1,3.7376699,11.95708,31,-7,6.4754329,10.7347,6.5072775,0,0
306,1998,775,Burma,23,,KNU,,0,0,-3.2188756,1,3.583519,11.95708,32,-7,6.4907236,10.7451,4.94876,0,0
306,1999,775,Burma,23,,KNU,,0,0,-3.2188756,1,0,11.95708,33,-7,6.50279,10.70318,0,0,0
306,2000,775,Burma,23,,KNU,,0,0,-3.4011972,1,4.5432949,11.95708,34,-7,6.5161929,10.71573,4.4188404,0,0
306,2001,775,Burma,23,,KNU,,0,0,-3.4011972,1,3.5553479,11.95708,35,-7,6.5381398,10.7279,0,0,0
